id,x,y
A_439047,40.3849983215332,-250.4968719482422
A_53589,-138.44515991210938,-236.5077362060547
A_12160,39.6167106628418,-249.8979949951172
A_54967,40.242401123046875,-249.52256774902344
A_57599,40.39506912231445,-249.82901000976562
A_63039,30.819673538208008,-242.01007080078125
A_68964,63.27404022216797,-277.4621276855469
A_64210,-146.58815002441406,-334.4703369140625
A_439048,40.337677001953125,-250.0901641845703
A_31269,-14.94284439086914,-228.50250244140625
A_32703,-180.0404052734375,-109.02348327636719
A_33282,-180.2693328857422,-110.35740661621094
A_33915,-269.0821533203125,-189.66946411132812
A_34797,-334.5740966796875,-217.10247802734375
A_92588,-179.74282836914062,-109.2192153930664
A_43692,-180.3608856201172,-109.49311828613281
A_47124,10.367958068847656,-58.18998336791992
A_8262,-179.590576171875,-108.75395202636719
A_51539,-179.55931091308594,-109.60066986083984
A_54656,-178.98292541503906,-104.2271957397461
A_68604,-179.2468719482422,-109.30413818359375
A_59675,-194.26324462890625,-210.97918701171875
A_63302,16.360214233398438,-231.01995849609375
A_64014,-413.6064147949219,67.46866607666016
A_66036,-180.05612182617188,-110.0696029663086
A_32720,-113.29080963134766,-152.7395782470703
A_66995,-139.5343780517578,-30.634178161621094
A_22390,-101.44886779785156,-137.16970825195312
A_45070,-112.88765716552734,-140.60546875
A_52389,-69.12847900390625,-226.83641052246094
A_53681,-48.3523063659668,-277.94256591796875
A_68568,-101.5484619140625,-137.4884796142578
A_68583,-77.83082580566406,-118.74101257324219
A_65461,-101.0822525024414,-137.58441162109375
A_36760,-118.1425552368164,-114.7873764038086
A_46809,-118.84212493896484,-109.16694641113281
A_50102,-136.06993103027344,-137.6583251953125
A_50243,-102.31980895996094,-74.62885284423828
A_57478,-118.3210220336914,-109.03824615478516
A_60622,-118.15691375732422,-109.29761505126953
A_29294,-44.31927490234375,-314.66015625
A_397535,-44.1175422668457,-313.9133605957031
A_397001,-44.06573486328125,-314.64373779296875
A_30348,-44.9448127746582,-314.3524169921875
A_30399,-44.35457992553711,-314.97784423828125
A_31294,-45.226165771484375,-314.2560119628906
A_397551,-45.47737503051758,-314.3163146972656
A_32081,-44.91911697387695,-313.8591003417969
A_92313,-43.77741241455078,-314.3601989746094
A_32526,-44.59174346923828,-314.1142883300781
A_33288,-44.273616790771484,-314.0121765136719
A_397533,-44.47676467895508,-314.9945373535156
A_60201,-43.963924407958984,-314.67633056640625
A_98401,-44.89706802368164,-314.11724853515625
A_397546,-64.369873046875,-222.57186889648438
A_397429,-44.227882385253906,-315.1924743652344
A_397563,-44.99510955810547,-314.4269104003906
A_5198,-44.287139892578125,-314.1486511230469
A_397540,-44.50309371948242,-314.9106750488281
A_98392,-43.6598014831543,-314.1597900390625
A_34998,-44.479148864746094,-315.441162109375
A_35210,-44.61368942260742,-314.9053039550781
A_397554,-44.7718391418457,-314.594970703125
A_397431,-44.42915725708008,-314.9246520996094
A_397555,-44.80094909667969,-314.55145263671875
A_98377,-44.98605728149414,-313.940673828125
A_98386,-45.182559967041016,-313.9150390625
A_37301,-44.5782470703125,-313.7759704589844
A_37778,-44.80297088623047,-315.0047912597656
A_37812,-43.97449493408203,-314.64776611328125
A_397447,-45.14207458496094,-315.1079406738281
A_397448,-43.821537017822266,-314.9288330078125
A_397430,-45.6060905456543,-314.5389099121094
A_395839,-44.48261642456055,-315.2103271484375
A_397428,-44.688690185546875,-314.179931640625
A_39273,-44.85409927368164,-314.2611083984375
A_39757,-44.84572219848633,-315.093017578125
A_40090,-44.20186996459961,-314.3932800292969
A_397422,-44.60821533203125,-313.9867248535156
A_397562,-44.66706466674805,-313.410888671875
A_41001,-44.11412811279297,-314.7601623535156
A_41150,-43.88998794555664,-314.3974304199219
A_113483,-44.84484100341797,-314.8123779296875
A_41648,-44.35794448852539,-313.74725341796875
A_97795,-45.165443420410156,-314.1190185546875
